"State","District","Crop","Season","Area-2023-24","Production-2023-24","Yield-2023-24"
"Uttar Pradesh","Bulandshahr","Other Pulses","Total","0.01","0.01","1678.00"
"Uttar Pradesh","Bulandshahr","Total Pulses","Total","0.16","0.16","966.00"
"Uttar Pradesh","Bulandshahr","Total Food Grains","Kharif","1.63","3.90","2388.00"
"Uttar Pradesh","Bulandshahr","Total Food Grains","Rabi","1.84","7.80","4230.00"
"Uttar Pradesh","Bulandshahr","Total Food Grains","Summer","0.16","0.44","2764.00"
"Uttar Pradesh","Bulandshahr","Total Food Grains","Total","3.63","12.14","3339.00"
"Uttar Pradesh","Chandauli","Rice","Kharif","1.06","3.80","3570.00"
"Uttar Pradesh","Chandauli","Rice","Total","1.06","3.80","3570.00"
"Uttar Pradesh","Chandauli","Wheat","Rabi","1.13","4.05","3580.00"
"Uttar Pradesh","Chandauli","Wheat","Total","1.13","4.05","3580.00"
"Uttar Pradesh","Chandauli","Maize","Kharif","0.00","0.00","1980.00"
"Uttar Pradesh","Chandauli","Maize","Total","0.00","0.00","1980.00"
"Uttar Pradesh","Chandauli","Barley","Rabi","0.00","0.01","2955.00"
"Uttar Pradesh","Chandauli","Barley","Total","0.00","0.01","2955.00"
"Uttar Pradesh","Chandauli","Jowar","Kharif","0.01","0.02","1253.00"
"Uttar Pradesh","Chandauli","Jowar","Total","0.01","0.02","1253.00"
"Uttar Pradesh","Chandauli","Bajra","Kharif","0.06","0.08","1301.00"
"Uttar Pradesh","Chandauli","Bajra","Total","0.06","0.08","1301.00"
"Uttar Pradesh","Chandauli","Small Millets","Kharif","0.02","0.01","886.00"
"Uttar Pradesh","Chandauli","Small Millets","Total","0.02","0.01","886.00"
"Uttar Pradesh","Chandauli","Shree Anna /Nutri Cereals","Kharif","0.09","0.11","1221.00"
"Uttar Pradesh","Chandauli","Shree Anna /Nutri Cereals","Total","0.09","0.11","1221.00"
"Uttar Pradesh","Chandauli","Nutri/Coarse Cereals","Kharif","0.09","0.11","1228.00"
"Uttar Pradesh","Chandauli","Nutri/Coarse Cereals","Rabi","0.00","0.01","2955.00"
"Uttar Pradesh","Chandauli","Nutri/Coarse Cereals","Total","0.09","0.12","1320.00"
"Uttar Pradesh","Chandauli","Cereals","Kharif","1.15","3.91","3390.00"
"Uttar Pradesh","Chandauli","Cereals","Rabi","1.14","4.06","3577.00"
"Uttar Pradesh","Chandauli","Cereals","Total","2.29","7.97","3483.00"
"Uttar Pradesh","Chandauli","Tur","Kharif","0.05","0.05","918.00"
"Uttar Pradesh","Chandauli","Tur","Total","0.05","0.05","918.00"
"Uttar Pradesh","Chandauli","Gram","Rabi","0.04","0.06","1419.00"
"Uttar Pradesh","Chandauli","Gram","Total","0.04","0.06","1419.00"
"Uttar Pradesh","Chandauli","Urad","Kharif","0.00","0.00","622.00"
"Uttar Pradesh","Chandauli","Urad","Total","0.00","0.00","622.00"
"Uttar Pradesh","Chandauli","Moong","Kharif","0.00","0.00","392.00"
"Uttar Pradesh","Chandauli","Moong","Total","0.00","0.00","392.00"
"Uttar Pradesh","Chandauli","Lentil","Rabi","0.02","0.03","1676.00"
"Uttar Pradesh","Chandauli","Lentil","Total","0.02","0.03","1676.00"
"Uttar Pradesh","Chandauli","Other Pulses","Rabi","0.02","0.02","1150.00"
"Uttar Pradesh","Chandauli","Other Pulses","Total","0.02","0.02","1150.00"
"Uttar Pradesh","Chandauli","Total Pulses","Total","0.13","0.16","1218.00"
"Uttar Pradesh","Chandauli","Total Food Grains","Kharif","1.20","3.95","3282.00"
"Uttar Pradesh","Chandauli","Total Food Grains","Rabi","1.21","4.17","3439.00"
"Uttar Pradesh","Chandauli","Total Food Grains","Total","2.42","8.13","3361.00"
"Uttar Pradesh","Chitrakoot","Rice","Kharif","0.10","0.22","2331.00"
"Uttar Pradesh","Chitrakoot","Rice","Total","0.10","0.22","2331.00"
"Uttar Pradesh","Chitrakoot","Wheat","Rabi","0.70","2.11","3029.00"
"Uttar Pradesh","Chitrakoot","Wheat","Total","0.70","2.11","3029.00"
"Uttar Pradesh","Chitrakoot","Maize","Kharif","0.00","0.00","2181.00"
"Uttar Pradesh","Chitrakoot","Maize","Rabi","0.00","0.00","2875.00"
"Uttar Pradesh","Chitrakoot","Maize","Total","0.00","0.00","2344.00"
"Uttar Pradesh","Chitrakoot","Barley","Rabi","0.06","0.10","1738.00"
"Uttar Pradesh","Chitrakoot","Barley","Total","0.06","0.10","1738.00"
"Uttar Pradesh","Chitrakoot","Jowar","Kharif","0.33","0.48","1478.00"
"Uttar Pradesh","Chitrakoot","Jowar","Total","0.33","0.48","1478.00"
"Uttar Pradesh","Chitrakoot","Bajra","Kharif","0.11","0.12","1042.00"
"Uttar Pradesh","Chitrakoot","Bajra","Total","0.11","0.12","1042.00"
"Uttar Pradesh","Chitrakoot","Small Millets","Kharif","0.02","0.02","886.00"
"Uttar Pradesh","Chitrakoot","Small Millets","Total","0.02","0.02","886.00"
"Uttar Pradesh","Chitrakoot","Shree Anna /Nutri Cereals","Kharif","0.46","0.62","1342.00"
"Uttar Pradesh","Chitrakoot","Shree Anna /Nutri Cereals","Total","0.46","0.62","1342.00"
"Uttar Pradesh","Chitrakoot","Nutri/Coarse Cereals","Kharif","0.46","0.62","1342.00"
"Uttar Pradesh","Chitrakoot","Nutri/Coarse Cereals","Rabi","0.06","0.10","1738.00"
"Uttar Pradesh","Chitrakoot","Nutri/Coarse Cereals","Total","0.52","0.72","1384.00"
"Uttar Pradesh","Chitrakoot","Cereals","Kharif","0.56","0.84","1511.00"
"Uttar Pradesh","Chitrakoot","Cereals","Rabi","0.75","2.21","2934.00"
"Uttar Pradesh","Chitrakoot","Cereals","Total","1.31","3.05","2327.00"
"Uttar Pradesh","Chitrakoot","Tur","Kharif","0.24","0.21","876.00"
"Uttar Pradesh","Chitrakoot","Tur","Total","0.24","0.21","876.00"
"Uttar Pradesh","Chitrakoot","Gram","Rabi","0.47","0.61","1287.00"
"Uttar Pradesh","Chitrakoot","Gram","Total","0.47","0.61","1287.00"
"Uttar Pradesh","Chitrakoot","Urad","Kharif","0.02","0.00","246.00"
"Uttar Pradesh","Chitrakoot","Urad","Summer","0.00","0.00","912.00"
"Uttar Pradesh","Chitrakoot","Urad","Total","0.02","0.00","251.00"
"Uttar Pradesh","Chitrakoot","Moong","Kharif","0.02","0.01","280.00"
"Uttar Pradesh","Chitrakoot","Moong","Total","0.02","0.01","280.00"
"Uttar Pradesh","Chitrakoot","Lentil","Rabi","0.05","0.04","770.00"
"Uttar Pradesh","Chitrakoot","Lentil","Total","0.05","0.04","770.00"
"Uttar Pradesh","Chitrakoot","Other Pulses","Rabi","0.01","0.01","1005.00"
"Uttar Pradesh","Chitrakoot","Other Pulses","Total","0.01","0.01","1005.00"
"Uttar Pradesh","Chitrakoot","Total Pulses","Total","0.81","0.87","1083.00"
"Uttar Pradesh","Chitrakoot","Total Food Grains","Kharif","0.84","1.07","1271.00"
"Uttar Pradesh","Chitrakoot","Total Food Grains","Rabi","1.28","2.86","2236.00"
"Uttar Pradesh","Chitrakoot","Total Food Grains","Summer","0.00","0.00","912.00"
"Uttar Pradesh","Chitrakoot","Total Food Grains","Total","2.12","3.92","1853.00"
"Uttar Pradesh","Deoria","Rice","Kharif","1.26","2.93","2326.00"
"Uttar Pradesh","Deoria","Rice","Summer","0.00","0.00","3474.00"
"Uttar Pradesh","Deoria","Rice","Total","1.26","2.94","2327.00"
"Uttar Pradesh","Deoria","Wheat","Rabi","1.65","5.86","3548.00"
"Uttar Pradesh","Deoria","Wheat","Total","1.65","5.86","3548.00"
"Uttar Pradesh","Deoria","Maize","Kharif","0.06","0.13","2098.00"
"Uttar Pradesh","Deoria","Maize","Rabi","0.00","0.00","2610.00"
"Uttar Pradesh","Deoria","Maize","Summer","0.01","0.03","3178.00"
"Uttar Pradesh","Deoria","Maize","Total","0.07","0.16","2236.00"
"Uttar Pradesh","Deoria","Barley","Rabi","0.00","0.01","2780.00"
"Uttar Pradesh","Deoria","Barley","Total","0.00","0.01","2780.00"
"Uttar Pradesh","Deoria","Jowar","Kharif","0.00","0.00","1600.00"
"Uttar Pradesh","Deoria","Jowar","Total","0.00","0.00","1600.00"
"Uttar Pradesh","Deoria","Bajra","Kharif","0.00","0.00","2173.00"
"Uttar Pradesh","Deoria","Bajra","Total","0.00","0.00","2173.00"
"Uttar Pradesh","Deoria","Small Millets","Kharif","0.00","0.00","886.00"
"Uttar Pradesh","Deoria","Small Millets","Total","0.00","0.00","886.00"
"Uttar Pradesh","Deoria","Shree Anna /Nutri Cereals","Kharif","0.00","0.01","1809.00"
"Uttar Pradesh","Deoria","Shree Anna /Nutri Cereals","Total","0.00","0.01","1809.00"
"Uttar Pradesh","Deoria","Nutri/Coarse Cereals","Kharif","0.06","0.13","2085.00"
"Uttar Pradesh","Deoria","Nutri/Coarse Cereals","Rabi","0.01","0.02","2740.00"
"Uttar Pradesh","Deoria","Nutri/Coarse Cereals","Summer","0.01","0.03","3178.00"
"Uttar Pradesh","Deoria","Nutri/Coarse Cereals","Total","0.08","0.18","2251.00"
"Uttar Pradesh","Deoria","Cereals","Kharif","1.33","3.07","2314.00"
"Uttar Pradesh","Deoria","Cereals","Rabi","1.66","5.88","3545.00"
"Uttar Pradesh","Deoria","Cereals","Summer","0.01","0.03","3206.00"
"Uttar Pradesh","Deoria","Cereals","Total","2.99","8.97","2999.00"
"Uttar Pradesh","Deoria","Tur","Kharif","0.06","0.06","910.00"
"Uttar Pradesh","Deoria","Tur","Total","0.06","0.06","910.00"
"Uttar Pradesh","Deoria","Gram","Rabi","0.00","0.00","1153.00"
"Uttar Pradesh","Deoria","Gram","Total","0.00","0.00","1153.00"
"Uttar Pradesh","Deoria","Urad","Kharif","0.00","0.00","622.00"
"Uttar Pradesh","Deoria","Urad","Total","0.00","0.00","622.00"
"Uttar Pradesh","Deoria","Moong","Summer","0.00","0.00","718.00"
"Uttar Pradesh","Deoria","Moong","Total","0.00","0.00","718.00"
"Uttar Pradesh","Deoria","Lentil","Rabi","0.00","0.01","1531.00"
"Uttar Pradesh","Deoria","Lentil","Total","0.00","0.01","1531.00"
"Uttar Pradesh","Deoria","Other Pulses","Rabi","0.02","0.03","1678.00"
"Uttar Pradesh","Deoria","Other Pulses","Total","0.02","0.03","1678.00"
"Uttar Pradesh","Deoria","Total Pulses","Total","0.08","0.09","1101.00"
"Uttar Pradesh","Deoria","Total Food Grains","Kharif","1.39","3.12","2253.00"
"Uttar Pradesh","Deoria","Total Food Grains","Rabi","1.68","5.92","3519.00"
"Uttar Pradesh","Deoria","Total Food Grains","Summer","0.01","0.03","2982.00"
"Uttar Pradesh","Deoria","Total Food Grains","Total","3.08","9.07","2947.00"
"Uttar Pradesh","Etah","Rice","Kharif","0.19","0.49","2649.00"
"Uttar Pradesh","Etah","Rice","Summer","0.00","0.00","3474.00"
"Uttar Pradesh","Etah","Rice","Total","0.19","0.49","2649.00"
"Uttar Pradesh","Etah","Wheat","Rabi","1.02","3.97","3905.00"
"Uttar Pradesh","Etah","Wheat","Total","1.02","3.97","3905.00"
"Uttar Pradesh","Etah","Maize","Kharif","0.29","1.00","3411.00"
"Uttar Pradesh","Etah","Maize","Rabi","0.00","0.01","2875.00"
"Uttar Pradesh","Etah","Maize","Summer","0.08","0.27","3179.00"
"Uttar Pradesh","Etah","Maize","Total","0.38","1.27","3355.00"
"Uttar Pradesh","Etah","Barley","Rabi","0.10","0.30","3079.00"
"Uttar Pradesh","Etah","Barley","Total","0.10","0.30","3079.00"
"Uttar Pradesh","Etah","Jowar","Kharif","0.00","0.00","1600.00"
"Uttar Pradesh","Etah","Jowar","Total","0.00","0.00","1600.00"
"Uttar Pradesh","Etah","Bajra","Kharif","0.49","1.23","2491.00"
"Uttar Pradesh","Etah","Bajra","Total","0.49","1.23","2491.00"
"Uttar Pradesh","Etah","Shree Anna /Nutri Cereals","Kharif","0.49","1.23","2491.00"
"Uttar Pradesh","Etah","Shree Anna /Nutri Cereals","Total","0.49","1.23","2491.00"
"Uttar Pradesh","Etah","Nutri/Coarse Cereals","Kharif","0.79","2.23","2833.00"
"Uttar Pradesh","Etah","Nutri/Coarse Cereals","Rabi","0.10","0.31","3073.00"
"Uttar Pradesh","Etah","Nutri/Coarse Cereals","Summer","0.08","0.27","3179.00"
"Uttar Pradesh","Etah","Nutri/Coarse Cereals","Total","0.97","2.81","2888.00"
"Uttar Pradesh","Etah","Cereals","Kharif","0.97","2.72","2798.00"
"Uttar Pradesh","Etah","Cereals","Rabi","1.12","4.28","3829.00"
"Uttar Pradesh","Etah","Cereals","Summer","0.08","0.27","3179.00"
"Uttar Pradesh","Etah","Cereals","Total","2.17","7.27","3343.00"
"Uttar Pradesh","Etah","Tur","Kharif","0.02","0.01","825.00"
"Uttar Pradesh","Etah","Tur","Total","0.02","0.01","825.00"
"Uttar Pradesh","Etah","Gram","Rabi","0.00","0.00","1153.00"
"Uttar Pradesh","Etah","Gram","Total","0.00","0.00","1153.00"
"Uttar Pradesh","Etah","Urad","Kharif","0.01","0.01","622.00"
"Uttar Pradesh","Etah","Urad","Summer","0.00","0.00","923.00"
"Uttar Pradesh","Etah","Urad","Total","0.01","0.01","691.00"
"Uttar Pradesh","Etah","Moong","Kharif","0.00","0.00","392.00"
"Uttar Pradesh","Etah","Moong","Summer","0.02","0.02","915.00"
"Uttar Pradesh","Etah","Moong","Total","0.02","0.02","828.00"
"Uttar Pradesh","Etah","Lentil","Rabi","0.00","0.00","999.00"
"Uttar Pradesh","Etah","Lentil","Total","0.00","0.00","999.00"
"Uttar Pradesh","Etah","Other Pulses","Rabi","0.00","0.00","1678.00"
"Uttar Pradesh","Etah","Other Pulses","Total","0.00","0.00","1678.00"
"Uttar Pradesh","Etah","Total Pulses","Total","0.06","0.05","836.00"
"Uttar Pradesh","Etah","Total Food Grains","Kharif","1.00","2.74","2737.00"
"Uttar Pradesh","Etah","Total Food Grains","Rabi","1.13","4.29","3810.00"
"Uttar Pradesh","Etah","Total Food Grains","Summer","0.11","0.29","2711.00"
"Uttar Pradesh","Etah","Total Food Grains","Total","2.23","7.32","3277.00"
"Uttar Pradesh","Etawah","Rice","Kharif","0.50","1.60","3220.00"
"Uttar Pradesh","Etawah","Rice","Total","0.50","1.60","3220.00"
"Uttar Pradesh","Etawah","Wheat","Rabi","0.89","3.65","4107.00"
"Uttar Pradesh","Etawah","Wheat","Total","0.89","3.65","4107.00"
"Uttar Pradesh","Etawah","Maize","Kharif","0.06","0.19","3148.00"
"Uttar Pradesh","Etawah","Maize","Rabi","0.00","0.01","2875.00"
"Uttar Pradesh","Etawah","Maize","Summer","0.04","0.12","3214.00"
"Uttar Pradesh","Etawah","Maize","Total","0.10","0.31","3167.00"
"Uttar Pradesh","Etawah","Barley","Rabi","0.02","0.06","2636.00"
"Uttar Pradesh","Etawah","Barley","Total","0.02","0.06","2636.00"
"Uttar Pradesh","Etawah","Jowar","Kharif","0.00","0.00","1600.00"
"Uttar Pradesh","Etawah","Jowar","Total","0.00","0.00","1600.00"
"Uttar Pradesh","Etawah","Bajra","Kharif","0.42","1.25","2966.00"
"Uttar Pradesh","Etawah","Bajra","Total","0.42","1.25","2966.00"
"Uttar Pradesh","Etawah","Shree Anna /Nutri Cereals","Kharif","0.42","1.25","2960.00"
"Uttar Pradesh","Etawah","Shree Anna /Nutri Cereals","Total","0.42","1.25","2960.00"
"Uttar Pradesh","Etawah","Nutri/Coarse Cereals","Kharif","0.48","1.44","2983.00"
"Uttar Pradesh","Etawah","Nutri/Coarse Cereals","Rabi","0.02","0.07","2656.00"
"Uttar Pradesh","Etawah","Nutri/Coarse Cereals","Summer","0.04","0.12","3214.00"
"Uttar Pradesh","Etawah","Nutri/Coarse Cereals","Total","0.54","1.62","2984.00"
"Uttar Pradesh","Etawah","Cereals","Kharif","0.98","3.04","3104.00"
"Uttar Pradesh","Etawah","Cereals","Rabi","0.91","3.71","4068.00"
"Uttar Pradesh","Etawah","Cereals","Summer","0.04","0.12","3214.00"
"Uttar Pradesh","Etawah","Cereals","Total","1.93","6.88","3562.00"
"Uttar Pradesh","Etawah","Tur","Kharif","0.03","0.04","1194.00"
"Uttar Pradesh","Etawah","Tur","Total","0.03","0.04","1194.00"
"Uttar Pradesh","Etawah","Gram","Rabi","0.02","0.03","1331.00"
"Uttar Pradesh","Etawah","Gram","Total","0.02","0.03","1331.00"
"Uttar Pradesh","Etawah","Urad","Kharif","0.02","0.01","610.00"
"Uttar Pradesh","Etawah","Urad","Summer","0.00","0.00","923.00"
"Uttar Pradesh","Etawah","Urad","Total","0.02","0.01","685.00"
"Uttar Pradesh","Etawah","Moong","Kharif","0.00","0.00","392.00"
"Uttar Pradesh","Etawah","Moong","Summer","0.04","0.03","758.00"
"Uttar Pradesh","Etawah","Moong","Total","0.04","0.03","750.00"
"Uttar Pradesh","Etawah","Lentil","Rabi","0.00","0.00","999.00"
"Uttar Pradesh","Etawah","Lentil","Total","0.00","0.00","999.00"
"Uttar Pradesh","Etawah","Other Pulses","Rabi","0.00","0.01","1678.00"
"Uttar Pradesh","Etawah","Other Pulses","Total","0.00","0.01","1678.00"
"Uttar Pradesh","Etawah","Total Pulses","Total","0.12","0.12","980.00"
"Uttar Pradesh","Etawah","Total Food Grains","Kharif","1.03","3.08","3007.00"
"Uttar Pradesh","Etawah","Total Food Grains","Rabi","0.94","3.75","3997.00"
"Uttar Pradesh","Etawah","Total Food Grains","Summer","0.09","0.16","1850.00"
"Uttar Pradesh","Etawah","Total Food Grains","Total","2.05","6.99","3412.00"
"Uttar Pradesh","Farrukhabad","Rice","Kharif","0.13","0.43","3338.00"
"Uttar Pradesh","Farrukhabad","Rice","Summer","0.00","0.00","3474.00"
"Uttar Pradesh","Farrukhabad","Rice","Total","0.13","0.43","3338.00"
"Uttar Pradesh","Farrukhabad","Wheat","Rabi","0.66","2.56","3883.00"
"Uttar Pradesh","Farrukhabad","Wheat","Total","0.66","2.56","3883.00"
"Uttar Pradesh","Farrukhabad","Maize","Kharif","0.38","0.99","2601.00"
"Uttar Pradesh","Farrukhabad","Maize","Rabi","0.01","0.04","2875.00"
"Uttar Pradesh","Farrukhabad","Maize","Summer","0.22","0.68","3100.00"
"Uttar Pradesh","Farrukhabad","Maize","Total","0.61","1.70","2785.00"
"Uttar Pradesh","Farrukhabad","Barley","Rabi","0.01","0.04","2636.00"
"Uttar Pradesh","Farrukhabad","Barley","Total","0.01","0.04","2636.00"
"Uttar Pradesh","Farrukhabad","Jowar","Kharif","0.01","0.02","1600.00"
"Uttar Pradesh","Farrukhabad","Jowar","Total","0.01","0.02","1600.00"
"Uttar Pradesh","Farrukhabad","Bajra","Kharif","0.07","0.13","1839.00"
"Uttar Pradesh","Farrukhabad","Bajra","Total","0.07","0.13","1839.00"
"Uttar Pradesh","Farrukhabad","Small Millets","Kharif","0.02","0.01","886.00"
"Uttar Pradesh","Farrukhabad","Small Millets","Total","0.02","0.01","886.00"
"Uttar Pradesh","Farrukhabad","Shree Anna /Nutri Cereals","Kharif","0.10","0.17","1654.00"
"Uttar Pradesh","Farrukhabad","Shree Anna /Nutri Cereals","Total","0.10","0.17","1654.00"
"Uttar Pradesh","Farrukhabad","Nutri/Coarse Cereals","Kharif","0.48","1.16","2401.00"
"Uttar Pradesh","Farrukhabad","Nutri/Coarse Cereals","Rabi","0.03","0.07","2748.00"
"Uttar Pradesh","Farrukhabad","Nutri/Coarse Cereals","Summer","0.22","0.68","3100.00"
"Uttar Pradesh","Farrukhabad","Nutri/Coarse Cereals","Total","0.73","1.91","2624.00"
"Uttar Pradesh","Farrukhabad","Cereals","Kharif","0.61","1.59","2598.00"
"Uttar Pradesh","Farrukhabad","Cereals","Rabi","0.69","2.63","3840.00"
"Uttar Pradesh","Farrukhabad","Cereals","Summer","0.22","0.68","3100.00"
"Uttar Pradesh","Farrukhabad","Cereals","Total","1.52","4.90","3233.00"
"Uttar Pradesh","Farrukhabad","Tur","Kharif","0.01","0.01","1061.00"
"Uttar Pradesh","Farrukhabad","Tur","Total","0.01","0.01","1061.00"
"Uttar Pradesh","Farrukhabad","Gram","Rabi","0.01","0.01","1331.00"
"Uttar Pradesh","Farrukhabad","Gram","Total","0.01","0.01","1331.00"
"Uttar Pradesh","Farrukhabad","Urad","Kharif","0.02","0.01","610.00"
"Uttar Pradesh","Farrukhabad","Urad","Summer","0.01","0.01","926.00"
"Uttar Pradesh","Farrukhabad","Urad","Total","0.03","0.02","755.00"
"Uttar Pradesh","Farrukhabad","Moong","Kharif","0.00","0.00","392.00"
"Uttar Pradesh","Farrukhabad","Moong","Summer","0.01","0.01","753.00"
"Uttar Pradesh","Farrukhabad","Moong","Total","0.01","0.01","719.00"
"Uttar Pradesh","Farrukhabad","Lentil","Rabi","0.02","0.02","999.00"
"Uttar Pradesh","Farrukhabad","Lentil","Total","0.02","0.02","999.00"
"Uttar Pradesh","Farrukhabad","Other Pulses","Rabi","0.01","0.02","1678.00"
"Uttar Pradesh","Farrukhabad","Other Pulses","Total","0.01","0.02","1678.00"
"Uttar Pradesh","Farrukhabad","Total Pulses","Total","0.10","0.10","1011.00"
"Uttar Pradesh","Farrukhabad","Total Food Grains","Kharif","0.64","1.61","2512.00"
"Uttar Pradesh","Farrukhabad","Total Food Grains","Rabi","0.73","2.69","3683.00"
"Uttar Pradesh","Farrukhabad","Total Food Grains","Summer","0.24","0.70","2900.00"
"Uttar Pradesh","Farrukhabad","Total Food Grains","Total","1.61","5.00","3100.00"
"Uttar Pradesh","Fatehpur","Rice","Kharif","0.80","2.17","2712.00"
"Uttar Pradesh","Fatehpur","Rice","Summer","0.00","0.00","3474.00"
"Uttar Pradesh","Fatehpur","Rice","Total","0.80","2.17","2712.00"
"Uttar Pradesh","Fatehpur","Wheat","Rabi","2.07","7.55","3644.00"
"Uttar Pradesh","Fatehpur","Wheat","Total","2.07","7.55","3644.00"
"Uttar Pradesh","Fatehpur","Maize","Kharif","0.00","0.01","1288.00"
"Uttar Pradesh","Fatehpur","Maize","Rabi","0.00","0.00","2875.00"
"Uttar Pradesh","Fatehpur","Maize","Summer","0.00","0.00","3178.00"
"Uttar Pradesh","Fatehpur","Maize","Total","0.00","0.01","1498.00"
"Uttar Pradesh","Fatehpur","Barley","Rabi","0.02","0.05","2922.00"
"Uttar Pradesh","Fatehpur","Barley","Total","0.02","0.05","2922.00"
"Uttar Pradesh","Fatehpur","Jowar","Kharif","0.18","0.25","1422.00"
"Uttar Pradesh","Fatehpur","Jowar","Total","0.18","0.25","1422.00"
"Uttar Pradesh","Fatehpur","Bajra","Kharif","0.08","0.07","886.00"
"Uttar Pradesh","Fatehpur","Bajra","Total","0.08","0.07","886.00"
"Uttar Pradesh","Fatehpur","Shree Anna /Nutri Cereals","Kharif","0.26","0.32","1256.00"
"Uttar Pradesh","Fatehpur","Shree Anna /Nutri Cereals","Total","0.26","0.32","1256.00"
"Uttar Pradesh","Fatehpur","Nutri/Coarse Cereals","Kharif","0.26","0.33","1257.00"
"Uttar Pradesh","Fatehpur","Nutri/Coarse Cereals","Rabi","0.02","0.05","2922.00"
"Uttar Pradesh","Fatehpur","Nutri/Coarse Cereals","Summer","0.00","0.00","3178.00"
"Uttar Pradesh","Fatehpur","Nutri/Coarse Cereals","Total","0.28","0.38","1356.00"
"Uttar Pradesh","Fatehpur","Cereals","Kharif","1.06","2.50","2354.00"
"Uttar Pradesh","Fatehpur","Cereals","Rabi","2.09","7.60","3639.00"
"Uttar Pradesh","Fatehpur","Cereals","Summer","0.00","0.00","3353.00"
"Uttar Pradesh","Fatehpur","Cereals","Total","3.15","10.10","3206.00"
"Uttar Pradesh","Fatehpur","Tur","Kharif","0.19","0.21","1099.00"
"Uttar Pradesh","Fatehpur","Tur","Total","0.19","0.21","1099.00"
